RowID	Speaker	SpeakerInfo	Question	Topic	Text
604	DIAZ-BALART	Moderator	8.0	Candidates on how they would address undocumented immigrants	Vice President–
605	BIDEN	Candidate	8.0	Candidates on how they would address undocumented immigrants	That is outrageous.
606	DIAZ-BALART	Moderator	8.0	Candidates on how they would address undocumented immigrants	The Obama-Biden administration was– The Obama-Biden administration deported more than three million Americans. My question to you is if an individual is living in the United States of America without documents and that is his only offense, should that person be deported?
607	BIDEN	Candidate	8.0	Candidates on how they would address undocumented immigrants	Depending if they committed a–a major crime, they should be deported. And the President was left in his–President Obama I think did a heck of a job. To compare him to what–what this guy is doing is absolutely, I find–close to immoral. But the fact is that, look, we should not be locking people up. We should be making sure we change the circumstance, as we did, why they would leave in the first place. And those who come seeking asylum, we should immediately have the capacity to absorb them, keep them safe until they can be heard.
608	DIAZ-BALART	Moderator	8.0	Candidates on how they would address undocumented immigrants	A 15-second, if you could, if you wish to answer, should someone who is here without documents, and that is his only offense, should that person be deported?
609	BIDEN	Candidate	8.0	Candidates on how they would address undocumented immigrants	That person should not be the focus of deportation. We should fundamentally change the way we deal with things.
610	DIAZ-BALART	Moderator	8.0	Candidates on how they would address undocumented immigrants	Senator?
611	SANDERS	Candidate	8.0	Candidates on how they would address undocumented immigrants	I want to–
612	WILLIAMSON	Candidate	8.0	Candidates on how they would address undocumented immigrants	–I think it’s important–
613	SANDERS	Candidate	8.0	Candidates on how they would address undocumented immigrants	–Suggest that I agree with a lot of what Kamala just said, and that is on day one we take out our executive order pen and we rescind every damn thing on this issue that Trump has done. Number two–number two, picking up on the point that Joe made, we got a look at the root causes. And you have a situation where Honduras, among other things, is a failing state, massive corruption. You got gangs who are telling families that if a 10-year-old does not join their gang, their family is going to be killed. What we have got to do on day one and invite the presidents and the leadership of Central America and Mexico together. This is a hemispheric–
614	DIAZ-BALART	Moderator	8.0	Candidates on how they would address undocumented immigrants	–Thank you–
615	SANDERS	Candidate	8.0	Candidates on how they would address undocumented immigrants	–Problem that we have got to address.
616	DIAZ-BALART	Moderator	8.0	Candidates on how they would address undocumented immigrants	Congressman Swalwell? What do you do?
617	SWALWELL	Candidate	8.0	Candidates on how they would address undocumented immigrants	Day one?
618	DIAZ-BALART	Moderator	8.0	Candidates on how they would address undocumented immigrants	No. If someone is here without documents and that is their only offense, is that person to be deported?
619	SWALWELL	Candidate	8.0	Candidates on how they would address undocumented immigrants	No, that person can be a part of this great American experience. That person can contribute. My congressional district is one of the most diverse in America, and we see the benefits when people contribute and they become a part of the community and they’re not in the shadow economy. Day one for me, families are reunited. This president, though, for immigrants, there is nothing he will not do two separate a family, cage a child, or erase their existence by weaponizing the census. And there is nothing that we cannot do in the courts and that I will not do as president to reverse that and to make sure that families always belong together.
620	DIAZ-BALART	Moderator	8.0	Candidates on how they would address undocumented immigrants	Senator Harris?
621	HARRIS	Candidate	8.0	Candidates on how they would address undocumented immigrants	Well, thank you. I will say, no, absolutely not. They should not be deported. And I actually–this was one of the very few issues with which I disagreed with the administration, with whom I otherwise had a great relationship and a great deal of respect. But on the secure communities issue, I was Attorney General of California. I led the second largest Department of Justice in the United States, second only to the United States Department of Justice, in a state of 40 million people. And on this issue, I disagreed with my president, because the policy was to allow deportation of people who, by ICE’s own definition, were non-criminals. So, as Attorney General and the chief law officer of the state of California, I issued a directive to the sheriffs of my state that they did not have to comply with detainers and instead should make decisions based on the best interest of public safety of their community. Because what I saw–and I was tracking it every day. I was tracking it and saw that–that parents, people who had not committed a crime even by ICE’s own definition, were being deported. And–but I have to add a point here. The problem with this kind of policy, and I know it as a prosecutor–
622	DIAZ-BALART	Moderator	8.0	Candidates on how they would address undocumented immigrants	–Senator–
623	HARRIS	Candidate	8.0	Candidates on how they would address undocumented immigrants	–I want a rape victim to be able to run in the middle–
624	DIAZ-BALART	Moderator	8.0	Candidates on how they would address undocumented immigrants	–Senator–
625	HARRIS	Candidate	8.0	Candidates on how they would address undocumented immigrants	–Of a–to run in the middle of the street and waved down a police officer and report the crime against her. I want anybody who has been the victim–
626	DIAZ-BALART	Moderator	8.0	Candidates on how they would address undocumented immigrants	–Senator–
627	HARRIS	Candidate	8.0	Candidates on how they would address undocumented immigrants	–Of any real crime–
628	DIAZ-BALART	Moderator	8.0	Candidates on how they would address undocumented immigrants	–Senator–
629	HARRIS	Candidate	8.0	Candidates on how they would address undocumented immigrants	–To be able to do that–
630	DIAZ-BALART	Moderator	8.0	Candidates on how they would address undocumented immigrants	–Your time–
631	HARRIS	Candidate	8.0	Candidates on how they would address undocumented immigrants	–And not be afraid that, if they do that–
632	DIAZ-BALART	Moderator	8.0	Candidates on how they would address undocumented immigrants	–Senator–
633	HARRIS	Candidate	8.0	Candidates on how they would address undocumented immigrants	–They will be deported because the abuser–
634	DIAZ-BALART	Moderator	8.0	Candidates on how they would address undocumented immigrants	–Senator–
635	HARRIS	Candidate	8.0	Candidates on how they would address undocumented immigrants	–Will tell them it is they who is the criminal. It is wrong.
636	HOLT	Moderator	8.0	Candidates on how they would address undocumented immigrants	We’re going to turn–
637	HARRIS	Candidate	8.0	Candidates on how they would address undocumented immigrants	–It is wrong–
638	HOLT	Moderator	8.0	Candidates on how they would address undocumented immigrants	–We’re going to turn to the issue of trade now, if we can.
639	HOLT	Moderator	8.0	Candidates on how they would address undocumented immigrants	Last night we ask the candidates on this stage to name the greatest geopolitical threat facing the U.S. Four of them mentioned China. U.S. businesses say China steals our intellectual property and party leaders on both sides accuse China of manipulating their currency to keep the cost of goods artificially low. I’ll ask this to Senator Bennet to start off with, how would you stand up to China?
640	BENNET	Candidate	8.0	Candidates on how they would address undocumented immigrants	I think that, first of all, the biggest–the biggest threat to our national security right now is Russia, not China. And, second, on China we’ve got comp–because of what they’ve done with our election. In China, I think the president’s been right to push back on China but he’s done it in completely the wrong way. We should mobilize the entire rest of the world who all have a shared interest in pushing back on China’s mercantilist trade policies and I think we can do that. I’d like to answer the other question before this as well.
641	HOLT	Moderator	8.0	Candidates on how they would address undocumented immigrants	You–you have the time–
642	BENNET	Candidate	8.0	Candidates on how they would address undocumented immigrants	When I–when I–when I see these kids at the border, I see my mom because I know she sees herself because she was separated from her parents for years during the holocaust in Poland. And for Donald Trump to be doing what he’s doing to children and their families at the borders I say this as somebody who wrote the immigration bill in 2013 that created a pathway to citizenship for 11 million people in this country that had the most progressive DREAM Act that’s ever been conceived, much less passed, it got 68 votes in the Senate, that had $46 billion of border security in it that was sophisticated 21st century border security, not a medieval wall that the president has–
643	HOLT	Moderator	8.0	Candidates on how they would address undocumented immigrants	–Senator, the time–sorry–
644	BENNET	Candidate	8.0	Candidates on how they would address undocumented immigrants	–Turned the border of the United States into a symbol of nativist hostility that the whole world is looking at when what we should be represented by is–
645	HOLT	Moderator	8.0	Candidates on how they would address undocumented immigrants	–Senator, thank you.
646	BENNET	Candidate	8.0	Candidates on how they would address undocumented immigrants	–The Statue of Liberty, which has brought my parents to this country to begin with. We need to make a change.
689	BIDEN	Candidate	12.0	Sen. Harris dramatically confronts Biden on his civil rights record	Mm-hmm.
690	HARRIS	Candidate	12.0	Sen. Harris dramatically confronts Biden on his civil rights record	But, I also believe–and it’s personal. And I–I was actually very–it was hurtful to hear you talk about the reputations of two United States senators who built their reputations and career on segregation of race in this country. And it was not only that, but you also worked with them to oppose bussing. And you know, there was a little girl in California who was part of the second class to integrate her public schools and she was bussed to school every day and that little girl was me. So, I will tell you that on this subject, it cannot be an intellectual debate among democrats. We have to take it seriously. We have to act swiftly. As attorney general of California, I was very proud to put in place a–a requirement that all my special agents would wear body cameras and keep those cameras on.
691	MADDOW	Moderator	12.0	Sen. Harris dramatically confronts Biden on his civil rights record	Senator Harris, thank you. Vice President Biden, you have been invoked. We are going to give you a chance to respond.
692	BIDEN	Candidate	12.0	Sen. Harris dramatically confronts Biden on his civil rights record	That’s a mischaracterization of my position across the board. I did not praise racists. That is not true, number one. Number two, if we want to have this campaign litigated on who supports civil rights and whether I did or not, I’m happy to do that. I was a public defender. I didn’t become a prosecutor. I came out and I left a good law firm to become a public defender when in fact — when in fact — when in fact my city was in flames because of the–the assassination of Dr. King, number one. Now, number two, as the U.S.–as–excuse me–as the vice president of the United States, I worked with a man who in fact, we worked very hard to see to it we dealt with these issues in a major, major way. The fact is that in terms of busing, the busing, I never–you would’ve been able to go to school the same exact way because it was a local decision made by your city council. That’s fine. That’s one of the things I argued for that we should not be–we should be breaking down these lines. But–so, the bottom line here is, look, everything I have done in my career–I ran because of civil rights. I continue to think we have to make fundamental changes in civil rights. And those civil rights, by the way, include not just African Americans, but the LGBT community. They don’t–
693	HARRIS	Candidate	12.0	Sen. Harris dramatically confronts Biden on his civil rights record	–But, Vice President Biden do you agree today–do you agree today that you were wrong to oppose busing in America then?
694	BIDEN	Candidate	12.0	Sen. Harris dramatically confronts Biden on his civil rights record	No.
695	HARRIS	Candidate	12.0	Sen. Harris dramatically confronts Biden on his civil rights record	Do you agree?
696	BIDEN	Candidate	12.0	Sen. Harris dramatically confronts Biden on his civil rights record	I did not oppose bussing in America. What I opposed is bussing ordered by the Department of Education. That’s what I opposed. I did not oppose–
697	HARRIS	Candidate	12.0	Sen. Harris dramatically confronts Biden on his civil rights record	–Well, there was a failure of–of states to–to integrate–
698	BIDEN	Candidate	12.0	Sen. Harris dramatically confronts Biden on his civil rights record	–No, but–
699	HARRIS	Candidate	12.0	Sen. Harris dramatically confronts Biden on his civil rights record	–Public schools in America. I was part of the second class to integrate, Berkley, California Public Schools almost two decades after Brown v. Board of Education.
700	BIDEN	Candidate	12.0	Sen. Harris dramatically confronts Biden on his civil rights record	Because your city council made that decision. It was a local decision.
701	HARRIS	Candidate	12.0	Sen. Harris dramatically confronts Biden on his civil rights record	So, that’s where the federal government must step in.
702	BIDEN	Candidate	12.0	Sen. Harris dramatically confronts Biden on his civil rights record	The–the federal government must–
703	HARRIS	Candidate	12.0	Sen. Harris dramatically confronts Biden on his civil rights record	–That’s why we have the Voting Rights Act and the Civil Rights Act. That’s why we need to pass the Equality Act. That’s why we need to pass the ERA because there are–
704	BIDEN	Candidate	12.0	Sen. Harris dramatically confronts Biden on his civil rights record	–That–
705	HARRIS	Candidate	12.0	Sen. Harris dramatically confronts Biden on his civil rights record	–Moments in-
706	HARRIS	Candidate	12.0	Sen. Harris dramatically confronts Biden on his civil rights record	–history where states fail to preserve the civil rights of all people.
707	BIDEN	Candidate	12.0	Sen. Harris dramatically confronts Biden on his civil rights record	I have supported the ERA from the very beginning when I ran for (INAUDIBLE).
708	TODD	Moderator	12.0	Sen. Harris dramatically confronts Biden on his civil rights record	Vice President Biden 30 seconds because I want to bring other people into this.\
709	BIDEN	Candidate	12.0	Sen. Harris dramatically confronts Biden on his civil rights record	I–I supported the ERA from the very beginning. I am the guy that extended the voting rights act for 25 years. We got to the place where we got 98 out of 98 votes in the United States Senate doing it. I have also argued very strongly that we in fact deal with the notion of denying people access to the ballot box. I agree that everybody once they in fact–my time is up. I’m sorry.
710	TODD	Moderator	12.0	Sen. Harris dramatically confronts Biden on his civil rights record	Thank you vice president.
711	HARRIS	Candidate	12.0	Sen. Harris dramatically confronts Biden on his civil rights record	All of these things (INAUDIBLE).
830	TODD	Moderator	19.0	Candidates on what their first issue would be if elected	We’re going to sneak in a break in a minute, but before we go, I’m going to go down the line here and I’m asking you please, for one or two words. All right? Please.
831	MADDOW	Moderator	19.0	Candidates on what their first issue would be if elected	Really.
832	TODD	Moderator	19.0	Candidates on what their first issue would be if elected	President Obama, in his first year, wanted to address both healthcare and climate and he could only get one signature issue accomplished. It was, obviously, healthcare. He didn’t get to do climate change. You may only get one shot and your first issue that you’re going to push–you get one shot that it may be the only thing you get passed, what is that first issue for your presidency? Eric Swalwell, you’re first.
833	SWALWELL	Candidate	19.0	Candidates on what their first issue would be if elected	For Parkland, for Orlando, for every community effected by gun violence, ending gun violence.
834	TODD	Moderator	19.0	Candidates on what their first issue would be if elected	Senator Bennet?
835	BENNET	Candidate	19.0	Candidates on what their first issue would be if elected	Climate change and the lack of economic mobility Bernie talks about.
836	TODD	Moderator	19.0	Candidates on what their first issue would be if elected	Senator Gillibrand?
837	GILLIBRAND	Candidate	19.0	Candidates on what their first issue would be if elected	Passing a family bill of rights that includes a national paid leave plan, universal Pre-K, affordable daycare and making sure that women and families can thrive in the workplace no matter who they are.
838	TODD	Moderator	19.0	Candidates on what their first issue would be if elected	All right.
839	HARRIS	Candidate	19.0	Candidates on what their first issue would be if elected	Oh, I like that.
840	TODD	Moderator	19.0	Candidates on what their first issue would be if elected	Senator Harris?
841	HARRIS	Candidate	19.0	Candidates on what their first issue would be if elected	So, passing a middle class and working families tax cut.
842	TODD	Moderator	19.0	Candidates on what their first issue would be if elected	That’s one.
843	HARRIS	Candidate	19.0	Candidates on what their first issue would be if elected	DACA, guns.
844	TODD	Moderator	19.0	Candidates on what their first issue would be if elected	I’ll give you credit for the first thing you said, the tax cut. Senator Sanders, first thing?
845	SANDERS	Candidate	19.0	Candidates on what their first issue would be if elected	The premise that there’s only one or two issues out there.
846	TODD	Moderator	19.0	Candidates on what their first issue would be if elected	I’m not saying there’s only one or two.
847	SANDERS	Candidate	19.0	Candidates on what their first issue would be if elected	is enormous crisis.
848	TODD	Moderator	19.0	Candidates on what their first issue would be if elected	Senator Sanders–
849	SANDERS	Candidate	19.0	Candidates on what their first issue would be if elected	–We need a political revolution. People have got to stand up and take on the special interests. We can transform this country.
850	TODD	Moderator	19.0	Candidates on what their first issue would be if elected	Vice President Biden, your first issue, Mr. Vice President?
851	BIDEN	Candidate	19.0	Candidates on what their first issue would be if elected	I think you’ve so underestimated what Barack Obama did. He’s the first man to bring together the entire world, 196 nations to commit to deal with climate change immediately. I don’t–I don’t buy that. The first–the first thing I would do is make sure that we defeat Donald Trump.
852	TODD	Moderator	19.0	Candidates on what their first issue would be if elected	Okay.
853	BIDEN	Candidate	19.0	Candidates on what their first issue would be if elected	Period.
854	TODD	Moderator	19.0	Candidates on what their first issue would be if elected	Mayor Buttigieg, your first priority, your first issue as president that you are going to block and tackle?
855	BUTTIGIEG	Candidate	19.0	Candidates on what their first issue would be if elected	We’ve got to fix our democracy before it’s too late. Get that right and climate, immigration, taxes and every other issue gets better.
856	TODD	Moderator	19.0	Candidates on what their first issue would be if elected	Mr.–Mr. Yang?
857	YANG	Candidate	19.0	Candidates on what their first issue would be if elected	I would pass a $1,000 freedom dividend for every American adult starting at age 18. Which would speed us up on climate change because if you get the boot off of people’s throats they’re (INAUDIBLE) climate change much more clearly.
858	TODD	Moderator	19.0	Candidates on what their first issue would be if elected	Okay. Governor Hickenlooper?
859	HICKENLOOPER	Candidate	19.0	Candidates on what their first issue would be if elected	I would do a collaborative approach to climate change and I would pronounce it well before the election to make sure we don’t reelect the worst president in American history.
860	TODD	Moderator	19.0	Candidates on what their first issue would be if elected	And Ms. Williamson, you have the last word.
861	WILLIAMSON	Candidate	19.0	Candidates on what their first issue would be if elected	My first call is to Prime Minister of New Zealand who said that her role is to make New Zealand the place where it’s the best place in the world for a child to grow up. And I would tell her, girlfriend, you are so wrong because the United States of America is going to be the best place–
862	TODD	Moderator	19.0	Candidates on what their first issue would be if elected	Thank you.
863	WILLIAMSON	Candidate	19.0	Candidates on what their first issue would be if elected	–In the world for a child to grow up. We are going to have–
864	TODD	Moderator	19.0	Candidates on what their first issue would be if elected	–Thank you. You guys were close with the short–at least it was shorter.
865	MADDOW	Moderator	19.0	Candidates on what their first issue would be if elected	No, they weren’t, not at all.
866	TODD	Moderator	19.0	Candidates on what their first issue would be if elected	All right, C-minus.
16	KLOBUCHAR	Candidate	2.0	Klobuchar's rivals programs	Well, first, the economy. We know that not everyone is sharing in this prosperity. And Donald Trump just sits in the White House and gloats about what’s going on, when you have so many people that are having trouble affording college and having trouble affording their premiums. So I do get concerned about paying for college for rich kids. I do. But I think my plan is a good one. And my plan would be to, first of all, make community college free and make sure that everyone else besides that top percentile gets help with their education. My own dad and my sister got their first degrees with community college. There’s many paths to success, as well as certifications. Secondly, I’d used Pell grants. I’d double them from $6,000 to $12,000 a year and expand it to the number of families that get covered, to families that make up to $100,000. And then the third thing I would do is make it easier for students to pay off their student loans. Because I can tell you this: If billionaires can pay off their yachts, students should be able to pay off their student loans.
19	O’ROURKE	Candidate	3.0	Top tax rate	This economy has got to work for everyone. And right now, we know that it isn’t. And it’s going to take all of us coming together to make sure that it does. (SPEAKING IN SPANISH) Right now, we have a system that favors those who can pay for access and outcomes. That’s how you explain an economy that is rigged to corporations and to the very wealthiest. A $2 trillion tax cut that favored corporations while they were sitting on record piles of cash and the very wealthiest in this country at a time of historic wealth inequality. A new democracy that is revived because we’ve returned power to the people, no PACs, no gerrymandering, automatic and same-day voter registration to bring in more voters, and a new Voting Rights Act to get rid of the barriers that are in place now…
20	GUTHRIE	Moderator	3.0	Top tax rate	Congressman O’Rourke…
21	O’ROURKE	Candidate	3.0	Top tax rate	That’s how we each have a voice in our democracy and make this economy work for everybody.
22	GUTHRIE	Moderator	3.0	Top tax rate	Congressman, that’s time, sir. I’ll give you 10 seconds to answer if you want to answer the direct question. Would you support a 70 percent individual marginal tax rate? Yes, no, or pass?
23	O’ROURKE	Candidate	3.0	Top tax rate	I would support a tax rate and a tax code that is fair to everyone. Tax capital at the same right…
24	GUTHRIE	Moderator	3.0	Top tax rate	Seventy percent?
25	O’ROURKE	Candidate	3.0	Top tax rate	… that you — you tax ordinary income. Take that corporate tax rate up to 28 percent. You would generate the revenues…
26	GUTHRIE	Moderator	3.0	Top tax rate	OK, that’s time.
27	O’ROURKE	Candidate	3.0	Top tax rate	… you need to pay for the programs we’re talking about.
30	BOOKER	Candidate	4.0	breaking up of tech companies	I don’t think I disagree. I think we have a serious problem in our country with corporate consolidation. And you see the evidence of that in how dignity is being stripped from labor, and we have people that work full-time jobs and still can’t make a living wage. We see that because consumer prices are being raised by pharmaceutical companies that often have monopolistic holds on drugs. And you see that by just the fact that this is actually an economy that’s hurting small businesses and not allowing them to compete. One of the most aggressive bills in the Senate to deal with corporate consolidation is mine about corporate consolidation in the ag sector. So I feel very strongly about the need to check the corporate consolidation and let the free market work. And I’ll tell you this. I live in a low-income black and brown community. I see every single day that this economy is not working for average Americans. The indicators that are being used, from GDP to Wall Street’s rankings, is not helping people in my community. It is about time that we have an economy that works for everybody, not just the wealthiest in our nation.
31	GUTHRIE	Moderator	4.0	breaking up of tech companies	But quickly, Senator Booker, you did say that you didn’t think it was right to name names, to name companies and single them out, as Senator Warren has. Briefly, why is that?
32	BOOKER	Candidate	4.0	breaking up of tech companies	Well, again, I will single out companies like Halliburton or Amazon that pay nothing in taxes and our need to change that. And when it comes to antitrust law, what I will do is, number one, appoint judges that will enforce it, number two, have a DOJ and a Federal Trade Commission that will go through the processes necessary to check this kind of corporate concentration. At the end of the day, we have too much of a problem with corporate power growing. We see that with everything from Citizens United and the way they’re trying to influence Washington. It’s about time that we have a president that fights for the people in this country…
33	GUTHRIE	Moderator	4.0	breaking up of tech companies	That’s time, sir.
34	BOOKER	Candidate	4.0	breaking up of tech companies	We need to have someone that’s a champion for them.
35	GUTHRIE	Moderator	4.0	breaking up of tech companies	Thank you, Senator. Senator Warren, I mentioned you … Are you picking winners and losers?
36	WARREN	Candidate	4.0	breaking up of tech companies	So the way I understand this, it’s there is way too much consolidation now in giant industries in this country. That hurts workers. It hurts small businesses. It hurts independent farmers. It hurts our economy overall. And it helps constrict real innovation and growth in this economy. Now, look, we’ve had the laws out there for a long time to be able to fight back. What’s been missing is courage, courage in Washington to take on the giants. That’s part of the corruption in this system. It has been far too long that the monopolies have been making the campaign contributions, have been funding the super PACs, have been out there making sure that their influence is heard and felt in every single decision that gets made in Washington. Where I want to start this is I want to return government to the people, and that means calling out the names of the monopolists and saying I have the courage to go after them.
39	CASTRO	Candidate	5.0	Gender Pay gap	Thank you very much for that question, Lester. You know, I grew up with a mother who raised my brother, Joaquin, and me as a single parent. And I know what it’s like to struggle. I know what it’s like to rent a home and to worry about whether you’re going to be able to pay the rent at the first of the month and to see a mom work very, very hard and know that moms across this country are getting paid less simply because they’re women. I would do several things, starting with something we should have done a long time ago, which is to pass the Equal Rights Amendment finally in this country. And also pursue legislation so that women are paid equal pay for equal work in this country. It’s past time that we did that. And, you know, we have to do this. If we want to be the most prosperous nation in the 21st century, we need to make sure that women are paid what they deserve.
40	HOLT	Moderator	5.0	Gender Pay gap	All right, thank you. I want to put the same question to Congresswoman Gabbard. Your thoughts on equal pay?
43	De Blasio	Candidate	6.0	Income Inequality	BLASIO: Well, we’ve been addressing income inequality in New York City by raising wages, by raising benefits, by putting money back in the hands of working people, $15 minimum wage, paid sick days, pre-K for all, things that are making a huge difference in working people’s lives. But let me tell you, what we’re hearing here already in the first round of questions is that battle for the heart and soul of our party. I want to make it clear. This is supposed to be the party of working people. Yes, we’re supposed to be for a 70 percent tax rate on the wealthy. Yes, we’re supposed to be for free college, free public college, for our young people. We are supposed to break up big corporations when they’re not serving our democracy. This Democratic Party has to be strong and bold and progressive. And in New York, we’ve proven that we can do something very different, we can put money back in the hands of working people. And let me tell you, every time you talk about investing in people and their communities, you hear folks say there’s not enough money. What I say to them every single time is, there’s plenty of money in this world, there’s plenty of money in this country. It’s just in the wrong hands. Democrats have to fix that. (APPLAUSE)
44	DIAZ-BALART	Moderator	6.0	Income Inequality	Congressman Delaney, do you agree?
45	DELANEY	Candidate	6.0	Income Inequality	I think we have to do real things to help American workers and the American people. Right? This is the issue that all of us hear on the campaign trail. We need to make sure everyone has a living wage. And I’ve called for a doubling of the earned income tax credit, raising the minimum wage, and creating paid family leave. That will create a situation where people actually have a living wage. That gets right to workers. Then we’ve got to fix our public education system. It’s not delivering the results our kids needs, nor is college and post high school career and technical training programs doing that. You know, I’m very different than everyone else here on the stage. Prior to being in Congress, I was an entrepreneur. I started two businesses. I created thousands of jobs. I spent my whole career helping small- to mid-sized businesses all over the country, 5,000 of them I supported. The Obama administration gave me an award for lending to disadvantaged communities. I know how to create jobs. We need a short-term strategy which is to put money in the pockets of workers with the earned income tax credit, raising the minimum wage, and creating family leave, and then we need to have a long-term strategy to make sure this country is competitive and we’re creating jobs everywhere in this country.
46	DIAZ-BALART	Moderator	6.0	Income Inequality	Thank you. Governor Inslee, how would you address income inequality?
49	RYAN	Candidate	7.0	Manufacturing Jobs	Yes, I believe you can, but, first, let’s say the president came, he said don’t sell your house to people in Youngstown, Ohio. And then his administration just in the last two years, we lost $4,000 — 4,000 jobs at a General Motors facility. That rippled throughout our community. General Motors got a tax cut. General Motors got a bailout. And then they have the audacity to move a new car that they’re going to produce to Mexico. I’ve had family members that have to unbolt a machine from the factory floor, put it in a box, and ship it to China. My area where I come from in northeast Ohio, this issue we’re talking about here, it’s been going on 40 years. This is not a new phenomenon in the United States of America. The bottom 60 percent haven’t seen a raise since 1980. Meanwhile, the top 1 percent control 90 percent of the wealth. We need an industrial policy saying we’re going to dominate building electric vehicles, there’s going to be 30 million made in the next 10 years. I want half of them made in the United States. I want to dominate the solar industry…
50	DIAZ-BALART	Moderator	7.0	Manufacturing Jobs	Thank you.
51	RYAN	Candidate	7.0	Manufacturing Jobs	… and manufacture those here in the United States.
52	DIAZ-BALART	Moderator	7.0	Manufacturing Jobs	Senator Warren, are they coming back? Are these jobs coming back?
53	WARREN	Candidate	7.0	Manufacturing Jobs	So we’ve had an industrial policy in the United States for decades now, and it’s basically been let giant corporations do whatever they want to do. Giant corporations have exactly one loyalty, and that is to profits. And if they can save a nickel by moving a job to Mexico or to Asia or to Canada, they’re going to do it. So here’s what I propose for an industrial policy. Start with a place where there’s a real need. There’s going to be a worldwide need for green technology, ways to clean up the air, ways to clean up the water. And we can be the ones to provide that. We need to go tenfold in our research and development on green energy going forward. And then we need to say any corporation can come and use that research. They can make all kinds of products from it, but they have to be manufactured right here in the United States of America. And then we have to double down and sell it around the world. There’s a $23 trillion market coming for green products. We should be the leaders and the owners, and we should have that 1.2 million manufacturing jobs here in America.
54	DIAZ-BALART	Moderator	7.0	Manufacturing Jobs	Thank you.
57	KLOBUCHAR	Candidate	8.0	Healthcare	Well, I think it’s a bold approach. It’s something that Barack Obama wanted to do when we were working on the Affordable Care Act. And that is a public option. I am just simply concerned about kicking half of America off of their health insurance in four years, which is exactly what this bill says. So let me go on beyond that. There is a much bigger issue in addition to that, and that is pharmaceuticals. The president literally went on TV, on Fox, and said that people’s heads would spin when they see how much he would bring down pharmaceutical prices. Instead, 2,500 drugs have gone up in double-digits since he came into office. Instead, he gave $100 billion in giveaways to the pharma companies. For the rest of us, for the rest of America, that’s what we call at home all foam and no beer. We got nothing out of it. And so my proposal is to do something about pharma, to take them on, to allow negotiation under Medicare, to bring in less expensive drugs from other countries. And pharma thinks they own Washington? Well, they don’t own me.
58	HOLT	Moderator	8.0	Healthcare	Your time is up. Thank you. Senator Warren, you signed on to Bernie Sanders’ Medicare for all plan. It would put essentially everybody on Medicare and then eliminate private plans that offer similar coverage. Is that the plan or path that you would pursue as president?
59	WARREN	Candidate	8.0	Healthcare	So, yes. I’m with Bernie on Medicare for all. And let me tell you why. I spent a big chunk of my life studying why families go broke. And one of the number-one reasons is the cost of health care, medical bills. And that’s not just for people who don’t have insurance. It’s for people who have insurance. Look at the business model of an insurance company. It’s to bring in as many dollars as they can in premiums and to pay out as few dollars as possible for your health care. That leaves families with rising premiums, rising copays, and fighting with insurance companies to try to get the health care that their doctors say that they and their children need. Medicare for all solves that problem. And I understand. There are a lot of politicians who say, oh, it’s just not possible, we just can’t do it, have a lot of political reasons for this. What they’re really telling you is they just won’t fight for it. Well, health care is a basic human right, and I will fight for basic human rights…
60	HOLT	Moderator	8.0	Healthcare	Congressman O’Rourke, when you ran for Senate, you also praised a bill that would replace private insurance. This year, you’re saying you’re no longer sure. Can you explain why?
61	O’ROURKE	Candidate	8.0	Healthcare	My goal is to ensure that every American is well enough to live to their full potential because they have health care. In Laredo, Texas, I met a young man, 27 years old, told me that he’d been to a doctor once in his life. And on that visit, he was told he had diabetes, he was told he had glaucoma, and he was told untreated — because he doesn’t have health care — he’ll be dead before the age of 40. So getting to guaranteed, high-quality, universal health care as quickly and surely as possible has to be our goal. The ability to afford your prescriptions and go to a primary care provider, to be — the ability to see a mental health care provider. In Texas, the single largest provider of mental health care services is the county jail system today. And health care also has to mean that every woman can make her own decisions about her own body and has access to the care that makes that possible. Our plan says that if you’re uninsured, we enroll you in Medicare. If you’re insufficiently insured, you can’t afford your premiums, we enroll you in Medicare. But if you’re a member of a union that negotiated for a health care plan that you like because it works for you and your family, you’re able to keep it.
62	HOLT	Moderator	8.0	Healthcare	Your time is up.
63	O’ROURKE	Candidate	8.0	Healthcare	We preserve choice by making sure everybody has care.
64	HOLT	Moderator	8.0	Healthcare	Your time is up, Congressman, but I do want to ask a follow-up on this. Just to be very clear — I’ll give you 10 seconds — would you replace private insurance?
65	O’ROURKE	Candidate	8.0	Healthcare	No. I think the choice is fundamental to our ability to get everybody cared for…
66	De Blasio	Candidate	8.0	Healthcare	BLASIO: Wait, wait, wait. Congressman O’Rourke, Congressman O’Rourke, private insurance is not working for tens of millions of Americans when you talk about the co-pays, the deductibles, the premiums, the out of pocket expenses. It’s not working. How can you defend a system that’s not working?
67	O’ROURKE	Candidate	8.0	Healthcare	That’s right. So for those for whom it’s not working, they can choose Medicare. For the…
68	De Blasio	Candidate	8.0	Healthcare	BLASIO: Congressman…
69	O’ROURKE	Candidate	8.0	Healthcare	… who I listen to…
70	De Blasio	Candidate	8.0	Healthcare	BLASIO: … you’ve got to start by acknowledging the system is not working for people.
71	O’ROURKE	Candidate	8.0	Healthcare	… they’re able to keep them.
72	De Blasio	Candidate	8.0	Healthcare	BLASIO: Why are you defending private insurance to begin with?
